Date,Open,High,Low,Close,Volume,Change
2020-08-07,9980,9995,9960,9973,84345,
2020-08-10,10020,10035,10000,10026,211132,0.005314348741602304
2020-08-11,10025,10060,10015,10041,138474,0.0014961101137043187
2020-08-12,9970,9995,9941,9988,112367,-0.005278358729210231
2020-08-13,10060,10065,10025,10041,79719,0.005306367641169318
2020-08-14,10080,10095,10055,10081,64071,0.003983666965441612
2020-08-18,10104,10114,10090,10091,112009,0.0009919650828291715
2020-08-19,10099,10119,10080,10096,65662,0.0004954910316123939
2020-08-20,10040,10045,10000,10026,58344,-0.0069334389857369505
2020-08-21,10129,10134,10109,10125,49992,0.009874326750448859
2020-08-24,10204,10214,10159,10209,127610,0.008296296296296246
2020-08-25,10287,10302,10262,10289,169744,0.007836222940542648
2020-08-26,10425,10425,10272,10279,184873,-0.0009719117504131125
2020-08-27,10386,10613,10356,10363,162051,0.008172001167428666
2020-08-28,10405,10460,10405,10457,111489,0.009070732413393845
2020-08-31,10490,10515,10435,10515,150087,0.005546523859615515
2020-09-01,10460,10460,10430,10442,188295,-0.006942463147883937
2020-09-02,10530,10579,10530,10565,103919,0.01177935261444163
2020-09-03,10673,10711,10673,10689,181820,0.011736867013724561
2020-09-04,10341,10356,10282,10319,207701,-0.034615024791842086
2020-09-07,10326,10351,10154,10155,156270,-0.015893012888845814
2020-09-08,10282,10292,10238,10279,155621,0.012210733628754245
2020-09-09,9955,10030,9932,9973,207746,-0.029769432824204745
2020-09-10,10179,10179,10109,10170,121856,0.01975333400180479
2020-09-11,10010,10070,10000,10061,76544,-0.01071779744346113
2020-09-14,10050,10080,10030,10076,83389,0.0014909054765928076
2020-09-15,10099,10109,10055,10096,125558,0.001984914648670122
2020-09-16,10114,10129,10095,10101,108081,0.0004952456418383377
2020-09-17,10045,10045,9837,9839,245733,-0.025938025938025966
2020-09-18,9882,9907,9803,9844,149669,0.0005081817257850396
2020-09-21,9769,9769,9635,9656,167549,-0.019097927671678172
2020-09-22,9654,9669,9590,9607,104405,-0.005074565037282541
2020-09-23,9684,9744,9684,9720,157412,0.011762256687831707
2020-09-24,9531,9561,9486,9538,180100,-0.018724279835390933
2020-09-25,9600,9639,9590,9617,79214,0.008282658838330903
2020-09-28,9774,9827,9744,9829,103455,0.02204429655817819
2020-09-29,9945,9950,9892,9913,92842,0.00854613897649803
2020-10-05,9912,9912,9857,9873,114069,-0.004035105417129037
2020-10-06,9917,9970,9897,9958,65605,0.008609338600222838
2020-10-07,9847,9862,9823,9849,108942,-0.01094597308696521
2020-10-08,9980,10000,9937,9983,69986,0.013605442176870763
2020-10-12,10075,10104,10030,10086,94457,0.010317539817690013
2020-10-13,10174,10238,10169,10224,72117,0.013682331945270576
2020-10-14,10223,10223,10139,10170,173358,-0.005281690140845119
2020-10-15,10099,10099,10000,10013,75491,-0.01543756145526054
2020-10-16,10055,10090,10035,10066,46163,0.0052931189453711
2020-10-19,10035,10055,10025,10051,49224,-0.0014901649115836024
2020-10-20,9917,9927,9867,9888,141588,-0.016217291811760015
2020-10-21,9897,9902,9857,9878,82942,-0.0010113268608413772
2020-10-22,9769,9784,9744,9769,124427,-0.011034622393196969
2020-10-23,9892,9892,9837,9844,66465,0.007677346708977462
2020-10-26,9813,9818,9764,9764,97384,-0.008126777732629042
2020-10-27,9694,9699,9659,9676,122003,-0.009012699713232264
2020-10-28,9595,9620,9566,9612,128785,-0.006614303431169866
2020-10-29,9403,9447,9388,9448,169552,-0.017062005826050775
2020-10-30,9363,9363,9224,9270,224347,-0.018839966130397956
2020-11-02,9304,9378,9304,9365,85171,0.01024811218985966
2020-11-03,9462,9526,9452,9508,141899,0.015269620928990868
2020-11-04,9620,9832,9580,9715,264822,0.021771140092553543
2020-11-05,9798,9902,9769,9844,260947,0.013278435409161071
2020-11-06,9922,9927,9837,9839,203163,-0.000507923608289329
2020-11-09,9985,10020,9970,9978,220364,0.014127451976826855
2020-11-10,10010,10015,9872,9903,291477,-0.007516536380036132
2020-11-11,9941,9975,9917,9943,166565,0.004039180046450541
2020-11-12,10000,10010,9941,9963,158183,0.0020114653525094006
2020-11-13,9960,9960,9897,9953,161251,-0.0010037137408410723
2020-11-16,10104,10104,10045,10106,227050,0.015372249572993102
2020-11-17,10129,10129,10050,10071,303722,-0.003463289135167247
2020-11-18,10070,10075,9990,9993,189016,-0.007745010425975529
2020-11-19,9960,10035,9950,10031,127530,0.0038026618633042464
2020-11-20,9970,10015,9970,9998,175005,-0.0032898016149934817
2020-11-23,9995,10005,9980,9983,247074,-0.0015003000600120053
2020-11-24,10060,10095,10055,10096,155152,0.011319242712611421
2020-11-25,10184,10199,10129,10155,288623,0.0058438985736926075
2020-11-26,10139,10139,10109,10125,156290,-0.002954209748892156
2020-11-27,10095,10104,10060,10101,146925,-0.002370370370370356
2020-11-30,10134,10134,10045,10051,275553,-0.004950004950004971
